type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-03-03T14:04:38Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1872:event-receiver-deployment,receiver deployment,2015-09-01T00:00:00Z/2016-03-01T00:00:00Z,recover latitude: 51.39704 | recover longitude: 3.71534 | location name: 9 ISO 4s 4 | location description: Centraal in de Schelde,ws-4,51.39704,3.71534,WGS84,30
Event,2016-02-23T14:32:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1873:event-receiver-deployment,receiver deployment,2012-07-01T00:00:00Z/2014-10-15T00:00:00Z,location name: 8 ISO 8s 6 | location description: Centraal in de Schelde,ws-6,51.39131,3.71617,WGS84,30
Event,2016-02-23T14:33:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1874:event-receiver-deployment,receiver deployment,2014-10-15T00:00:00Z/2015-02-10T00:00:00Z,location name: 8 ISO 8s 6 | location description: Centraal in de Schelde,ws-6,51.39131,3.71617,WGS84,30
Event,2016-02-23T14:33:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1875:event-receiver-deployment,receiver deployment,2015-02-10T00:00:00Z/2015-04-15T00:00:00Z,recover latitude: 51.39131 | recover longitude: 3.71617 | location name: 8 ISO 8s 6 | location description: Centraal in de Schelde,ws-6,51.39131,3.71617,WGS84,30
Event,2016-03-03T12:01:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1876:event-receiver-deployment,receiver deployment,2015-09-01T00:00:00Z/2016-03-01T00:00:00Z,recover latitude: 51.39131 | recover longitude: 3.71617 | location name: 8 ISO 8s 6 | location description: Centraal in de Schelde,ws-6,51.39131,3.71617,WGS84,30
Event,2016-02-23T14:45:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1877:event-receiver-deployment,receiver deployment,2014-10-15T00:00:00Z/2015-01-22T00:00:00Z,location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WGS84,30
Event,2016-02-23T14:45:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1878:event-receiver-deployment,receiver deployment,2015-01-22T00:00:00Z/2015-04-15T00:00:00Z,location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WGS84,30
Event,2016-02-23T14:45:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1879:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-09T00:00:00Z,recover latitude: 51.35845 | recover longitude: 3.74543 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WGS84,30
Event,2016-03-03T12:01:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1880:event-receiver-deployment,receiver deployment,2015-09-09T00:00:00Z/2016-03-02T00:00:00Z,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WGS84,30
Event,2016-02-23T14:49:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1881:event-receiver-deployment,receiver deployment,2012-07-01T00:00:00Z/2014-10-15T00:00:00Z,location name: 6 VQ 15 A | location description: Ingang Springergeul,ws-15A,51.38055,3.71726,WGS84,30
Event,2016-02-23T14:49:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1882:event-receiver-deployment,receiver deployment,2014-10-15T00:00:00Z/2015-02-10T00:00:00Z,location name: 6 VQ 15 A | location description: Ingang Springergeul,ws-15A,51.38055,3.71726,WGS84,30
Event,2016-02-23T14:49:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1883:event-receiver-deployment,receiver deployment,2015-02-10T00:00:00Z/2015-04-15T00:00:00Z,recover latitude: 51.38055 | recover longitude: 3.71726 | location name: 6 VQ 15 A | location description: Ingang Springergeul,ws-15A,51.38055,3.71726,WGS84,30
Event,2016-03-03T12:01:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1884:event-receiver-deployment,receiver deployment,2015-09-01T00:00:00Z/2016-03-01T00:00:00Z,recover latitude: 51.38055 | recover longitude: 3.71726 | location name: 6 VQ 15 A | location description: Ingang Springergeul,ws-15A,51.38055,3.71726,WGS84,30
Event,2016-02-23T15:00:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1885:event-receiver-deployment,receiver deployment,2014-10-15T00:00:00Z/2015-02-10T00:00:00Z,location name: Q2C | location description: Rechteroever in de Schelde,ws-2C,51.41696,3.71881,WGS84,30
Event,2016-02-23T15:00:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1886:event-receiver-deployment,receiver deployment,2015-02-10T00:00:00Z/2015-04-15T00:00:00Z,recover latitude: 51.41696 | recover longitude: 3.71881 | location name: Q2C | location description: Rechteroever in de Schelde,ws-2C,51.41696,3.71881,WGS84,30
Event,2016-02-23T15:00:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1887:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-01T00:00:00Z,location name: Q2C | location description: Rechteroever in de Schelde,ws-2C,51.41696,3.71881,WGS84,30
Event,2016-03-03T12:01:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1888:event-receiver-deployment,receiver deployment,2015-09-01T00:00:00Z/2016-03-01T00:00:00Z,recover latitude: 51.41696 | recover longitude: 3.71881 | location name: Q2C | location description: Rechteroever in de Schelde,ws-2C,51.41696,3.71881,WGS84,30
Event,2016-02-23T15:03:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1889:event-receiver-deployment,receiver deployment,2015-02-10T00:00:00Z/2015-04-15T00:00:00Z,location name: Iso 4s 16 | location description: Pas van Terneuzen,ws-16,51.35449,3.79503,WGS84,30
Event,2016-02-23T15:03:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1890:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-22T00:00:00Z,recover latitude: 51.35449 | recover longitude: 3.79503 | location name: Iso 4s 16 | location description: Pas van Terneuzen,ws-16,51.35449,3.79503,WGS84,30
Event,2016-03-03T11:59:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1891:event-receiver-deployment,receiver deployment,2015-09-22T00:00:00Z/2016-03-02T00:00:00Z,recover latitude: 51.35449 | recover longitude: 3.79503 | location name: Iso 4s 16 | location description: Pas van Terneuzen,ws-16,51.35449,3.79503,WGS84,30
Event,2016-02-23T15:33:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1910:event-receiver-deployment,receiver deployment,2014-10-15T00:00:00Z/2015-02-10T00:00:00Z,location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WGS84,30
Event,2016-02-23T15:33:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1911:event-receiver-deployment,receiver deployment,2015-02-10T00:00:00Z/2015-04-15T00:00:00Z,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WGS84,30
Event,2016-02-23T15:33:54Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1912:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-22T00:00:00Z,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WGS84,30
Event,2016-03-03T12:00:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1913:event-receiver-deployment,receiver deployment,2015-09-22T00:00:00Z/2016-03-02T00:00:00Z,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WGS84,30
Event,2016-07-19T12:14:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1930:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-09T00:00:00Z,recover latitude: 51.36554 | recover longitude: 3.73449 | location name: 4 A3 | location description: NA,ws-A3,51.36554,3.73449,WGS84,30
Event,2016-07-19T12:14:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1931:event-receiver-deployment,receiver deployment,2015-09-09T00:00:00Z/2016-03-02T00:00:00Z,recover latitude: 51.36553 | recover longitude: 3.73448 | location name: 4 A3 | location description: NA,ws-A3,51.36554,3.73449,WGS84,30
Event,2016-07-19T10:11:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1956:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-09T00:00:00Z,recover latitude: 51.35526 | recover longitude: 3.76099 | location name: 21 Iso 4s 23 | location description: Linkeroever afwaarts Braakmanhaven,ws-23,51.35526,3.76099,WGS84,30
Event,2016-07-19T10:12:14Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1957:event-receiver-deployment,receiver deployment,2015-09-09T00:00:00Z/2016-03-02T00:00:00Z,recover latitude: 51.35525 | recover longitude: 3.76098 | location name: 21 Iso 4s 23 | location description: Linkeroever afwaarts Braakmanhaven,ws-23,51.35526,3.76099,WGS84,30
Event,2017-01-31T15:30:18Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1958:event-receiver-deployment,receiver deployment,2015-04-15T00:00:00Z/2015-09-01T00:00:00Z,recover latitude: 51.41160 | recover longitude: 3.70750 | location name: ws-11 | location description: NA,ws-11,51.4116,3.7075,WGS84,30
Event,2017-01-31T15:30:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1959:event-receiver-deployment,receiver deployment,2015-09-01T00:00:00Z/2016-04-28T00:00:00Z,recover latitude: 51.41160 | recover longitude: 3.70750 | location name: ws-11 | location description: NA,ws-11,51.4116,3.7075,WGS84,30
Event,2016-09-23T11:09:54Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1961:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-09-22T00:00:00Z,recover latitude: 51.36015 | recover longitude: 3.77981 | location name:  | location description: ,ws-14,51.36015,3.77981,WGS84,30
Event,2016-04-28T12:01:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1967:event-receiver-deployment,receiver deployment,2016-03-01T00:00:00Z/2016-04-28T00:00:00Z,recover latitude: 51.37260 | recover longitude: 3.72120 | location name: A1 | location description: ,ws-A1,51.3725,3.72298,WGS84,30
Event,2016-09-23T11:09:51Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1968:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-09-22T00:00:00Z,recover latitude: 51.35449 | recover longitude: 3.79503 | location name: Iso 4s 16 | location description: Pas van Terneuzen,ws-16,51.35449,3.79503,WGS84,30
Event,2016-09-23T11:09:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1971:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-09-22T00:00:00Z,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WGS84,30
Event,2016-07-19T10:12:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1972:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-04-28T00:00:00Z,location name: 21 Iso 4s 23 | location description: Linkeroever afwaarts Braakmanhaven,ws-23,51.35526,3.76099,WGS84,30
Event,2016-09-23T11:09:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1973:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-09-22T00:00:00Z,recover latitude: 51.34826 | recover longitude: 3.81473 | location name: 17 Iso 8s 18 | location description: Pas van Terneuzen,ws-18,51.34826,3.81473,WGS84,30
Event,2016-04-28T12:01:38Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1974:event-receiver-deployment,receiver deployment,2016-03-01T00:00:00Z/2016-04-28T00:00:00Z,location name: 10 VQ(3)5s | location description: Centraal in de Schelde,ws-PVTSS,51.40181,3.70891,WGS84,30
Event,2016-04-28T12:01:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1975:event-receiver-deployment,receiver deployment,2016-03-01T00:00:00Z/2016-04-28T00:00:00Z,location name: 7 Q 15 | location description: Linkeroever afwaarts van de Springergeul,ws-15,51.38647,3.70801,WGS84,30
Event,2016-07-19T12:16:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:ws2:1976:event-receiver-deployment,receiver deployment,2016-03-02T00:00:00Z/2016-04-28T00:00:00Z,recover latitude: 51.36550 | recover longitude: 3.73450 | location name: 4 A3 | location description: NA,ws-A3,51.36554,3.73449,WGS84,30
